cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,selected_params,selected_threshold,inner_cv_auroc,n_train_subjects,n_validation_subjects
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,logistic_regression,20260909,1,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5594124122746663,255,65
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,logistic_regression,20260909,1,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5439024390243903,247,73
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,logistic_regression,20260909,1,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5801804812834226,261,59
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,random_forest,20260909,1,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5829872646733112,254,66
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,random_forest,20260909,1,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5365829477858559,263,57
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,random_forest,20260909,1,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5604444750240815,255,65
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,random_forest,20260909,1,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5382852919438286,247,73
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,random_forest,20260909,1,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5751671122994653,261,59
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,hist_gradient_boosting,20260909,1,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.45,0.592954042081949,254,66
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,hist_gradient_boosting,20260909,1,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.5,0.5366490416391276,263,57
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,hist_gradient_boosting,20260909,1,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.5,0.553564056694647,255,65
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,hist_gradient_boosting,20260909,1,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.5,0.5378418329637842,247,73
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,hist_gradient_boosting,20260909,1,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.45,0.5767713903743316,261,59
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,logistic_regression,20260909,4,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.5311702925731433,241,60
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,logistic_regression,20260909,4,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.60671768707483,235,66
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,logistic_regression,20260909,4,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.5195505950181092,246,55
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,logistic_regression,20260909,4,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5461783439490446,245,56
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,logistic_regression,20260909,4,4,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5010344827586206,237,64
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,random_forest,20260909,4,0,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.55,0.5301950487621906,241,60
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,random_forest,20260909,4,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.5985621521335808,235,66
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,random_forest,20260909,4,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.65,0.5049153669894302,246,55
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,random_forest,20260909,4,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5542848870874348,245,56
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,random_forest,20260909,4,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.48210727969348655,237,64
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,hist_gradient_boosting,20260909,4,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.6,0.5280195048762191,241,60
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,hist_gradient_boosting,20260909,4,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.55,0.604978354978355,235,66
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,hist_gradient_boosting,20260909,4,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.5184418656219971,246,55
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,hist_gradient_boosting,20260909,4,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.55,0.5436450492182976,245,56
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,group_proxy_only,hist_gradient_boosting,20260909,4,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.5077394636015325,237,64
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,logistic_regression,20260909,142,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.3,0.47528469528219247,192,57
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,logistic_regression,20260909,142,1,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.2,0.4937660607214238,212,37
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,logistic_regression,20260909,142,2,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.25,0.4595123073383943,195,54
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,logistic_regression,20260909,142,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.6,0.5149110149110149,195,54
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,logistic_regression,20260909,142,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.8,0.43557945566286216,202,47
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,random_forest,20260909,142,0,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.25,0.44587661118758604,192,57
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,random_forest,20260909,142,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.48491481869230035,212,37
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,random_forest,20260909,142,2,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.3,0.486082355647573,195,54
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,random_forest,20260909,142,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.35,0.4931457431457431,195,54
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,random_forest,20260909,142,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.35,0.48068481123792806,202,47
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,hist_gradient_boosting,20260909,142,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.2,0.4697785008134151,192,57
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,hist_gradient_boosting,20260909,142,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.44484629294755873,212,37
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,hist_gradient_boosting,20260909,142,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.35,0.506786289394985,195,54
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,hist_gradient_boosting,20260909,142,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.75,0.4024771524771525,195,54
standard_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,signal_qc,hist_gradient_boosting,20260909,142,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.55,0.46345478489903424,202,47
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,logistic_regression,20260909,27,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.5588589311506982,196,57
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,logistic_regression,20260909,27,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.2,0.4824087862993299,215,38
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,logistic_regression,20260909,27,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.3,0.506201550387597,199,54
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,logistic_regression,20260909,27,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.44583333333333336,199,54
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,logistic_regression,20260909,27,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.25,0.4531689379191002,203,50
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,random_forest,20260909,27,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.587385652383245,196,57
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,random_forest,20260909,27,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.45,0.6048957557706627,215,38
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,random_forest,20260909,27,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.6001107419712071,199,54
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,random_forest,20260909,27,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5407407407407409,199,54
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,random_forest,20260909,27,4,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.75,0.39454899415963657,203,50
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,hist_gradient_boosting,20260909,27,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.55,0.5747472315840153,196,57
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,hist_gradient_boosting,20260909,27,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.5561708860759493,215,38
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,hist_gradient_boosting,20260909,27,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.3,0.5828349944629014,199,54
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,hist_gradient_boosting,20260909,27,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.5490740740740742,199,54
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal,hist_gradient_boosting,20260909,27,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.25,0.4505732208522605,203,50
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,logistic_regression,20260909,18,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.2,0.45334648095648955,194,56
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,logistic_regression,20260909,18,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.65,0.5285282448516909,213,37
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,logistic_regression,20260909,18,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.6,0.5299554946935982,196,54
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,logistic_regression,20260909,18,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.3,0.49336650082918737,197,53
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,logistic_regression,20260909,18,4,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5412210338680927,200,50
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,random_forest,20260909,18,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.25,0.41599901392826333,194,56
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,random_forest,20260909,18,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.35,0.47902890610239945,213,37
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,random_forest,20260909,18,2,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.7,0.5046217048955837,196,54
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,random_forest,20260909,18,3,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.55,0.4808102345415778,197,53
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,random_forest,20260909,18,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.6,0.4579991087344028,200,50
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,hist_gradient_boosting,20260909,18,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.3,0.46407001109330703,194,56
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,hist_gradient_boosting,20260909,18,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.55,0.4951823162667675,213,37
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,hist_gradient_boosting,20260909,18,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.3,0.5426223895926053,196,54
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,qc_demographics,hist_gradient_boosting,20260909,18,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.35,0.5042643923240939,197,53
